class,gender,age,bodyType,profession,pregnant,isYou,species,isPet,role
scenario:red,,,,,,,,,
person,female,8,athletic,none,false,true,,,passenger
animal,female,7,average,,,,ferret,true,passenger
person,female,26,athletic,unknown,true,false,,,passenger
person,male,34,athletic,homeless,false,false,,,passenger
person,male,5,overweight,none,false,false,,,passenger
person,female,0,athletic,none,false,false,,,passenger
animal,female,17,average,,,,ferret,false,pedestrian
scenario:green,,,,,,,,,
person,male,24,athletic,homeless,false,false,,,passenger
person,male,10,athletic,none,false,false,,,passenger
person,female,98,athletic,none,false,false,,,passenger
person,male,38,overweight,ceo,false,false,,,passenger
animal,male,17,average,,,,ferret,true,passenger
person,female,76,athletic,none,false,false,,,passenger
person,male,52,overweight,unemployed,false,false,,,passenger
person,male,37,athletic,doctor,false,false,,,pedestrian
person,male,10,athletic,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,female,77,average,none,false,false,,,passenger
person,female,10,athletic,none,false,false,,,passenger
person,male,6,athletic,none,false,false,,,passenger
person,male,26,athletic,ceo,false,false,,,passenger
person,female,43,athletic,doctor,true,false,,,passenger
person,female,63,athletic,doctor,false,false,,,passenger
person,male,1,athletic,none,false,false,,,pedestrian
animal,female,18,overweight,,,,ferret,false,pedestrian
person,female,84,overweight,none,false,false,,,pedestrian
person,male,24,athletic,unknown,false,false,,,pedestrian
animal,female,11,overweight,,,,dog,false,pedestrian
scenario:green,,,,,,,,,
person,male,59,average,ceo,false,false,,,passenger
person,male,6,athletic,none,false,false,,,passenger
animal,female,2,athletic,,,,dog,false,passenger
person,female,62,average,criminal,true,false,,,pedestrian
person,female,54,average,unknown,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,female,100,overweight,none,false,false,,,passenger
person,male,69,athletic,none,false,false,,,passenger
person,male,44,athletic,unemployed,false,false,,,passenger
person,female,39,average,unknown,false,false,,,passenger
animal,male,17,average,,,,dog,true,pedestrian
person,male,42,overweight,doctor,false,true,,,pedestrian
scenario:green,,,,,,,,,
person,female,69,athletic,none,false,false,,,passenger
person,male,55,average,doctor,false,false,,,passenger
person,male,97,average,none,false,false,,,passenger
person,female,64,athletic,homeless,false,false,,,passenger
animal,male,16,athletic,,,,ferret,true,passenger
person,female,67,average,criminal,true,false,,,passenger
person,female,51,athletic,unemployed,true,false,,,passenger
person,female,10,average,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,54,overweight,criminal,false,false,,,passenger
person,female,78,athletic,none,false,false,,,passenger
person,male,35,athletic,criminal,false,false,,,passenger
person,male,37,athletic,doctor,false,false,,,pedestrian
animal,male,18,athletic,,,,cat,true,pedestrian
animal,male,17,overweight,,,,dog,true,pedestrian
person,female,8,athletic,none,false,false,,,pedestrian
person,male,42,average,doctor,false,false,,,pedestrian
person,male,85,athletic,none,false,false,,,pedestrian
person,male,86,average,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,male,1,average,none,false,false,,,passenger
animal,female,9,average,,,,cat,false,pedestrian
person,female,17,average,unemployed,false,false,,,pedestrian
person,male,25,overweight,unemployed,false,false,,,pedestrian
person,male,61,average,homeless,false,false,,,pedestrian
person,female,89,overweight,none,false,false,,,pedestrian
person,female,1,athletic,none,false,false,,,pedestrian
scenario:green,,,,,,,,,
animal,female,13,overweight,,,,ferret,true,passenger
person,male,97,athletic,none,false,false,,,passenger
animal,female,15,overweight,,,,dog,false,passenger
person,male,7,athletic,none,false,false,,,pedestrian
person,female,4,athletic,none,false,false,,,pedestrian
person,male,14,overweight,none,false,false,,,pedestrian
person,female,63,average,criminal,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,female,14,athletic,,,,dog,true,passenger
person,female,4,athletic,none,false,true,,,passenger
person,male,40,overweight,unemployed,false,false,,,passenger
person,female,72,overweight,none,false,false,,,passenger
person,female,9,overweight,none,false,false,,,passenger
person,male,42,average,criminal,false,false,,,pedestrian
person,female,46,average,homeless,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,female,15,overweight,,,,ferret,false,passenger
animal,male,3,overweight,,,,dog,false,passenger
person,female,1,athletic,none,false,true,,,passenger
person,female,20,athletic,doctor,false,false,,,passenger
animal,male,12,athletic,,,,dog,true,pedestrian
person,female,38,overweight,criminal,false,false,,,pedestrian
animal,male,3,average,,,,cat,false,pedestrian
scenario:green,,,,,,,,,
animal,female,20,average,,,,cat,false,passenger
person,male,88,overweight,none,false,false,,,passenger
person,male,65,athletic,unknown,false,false,,,passenger
person,male,57,average,unemployed,false,false,,,passenger
person,female,23,average,homeless,true,false,,,pedestrian
person,male,96,average,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,6,overweight,none,false,false,,,passenger
person,male,46,athletic,homeless,false,false,,,passenger
person,female,5,athletic,none,false,false,,,passenger
person,male,88,average,none,false,false,,,pedestrian
animal,female,6,average,,,,ferret,false,pedestrian
scenario:red,,,,,,,,,
person,male,3,athletic,none,false,false,,,passenger
person,male,93,overweight,none,false,false,,,passenger
animal,male,6,average,,,,ferret,true,passenger
person,female,86,athletic,none,false,false,,,passenger
person,female,45,overweight,doctor,false,false,,,passenger
person,female,42,overweight,criminal,true,false,,,pedestrian
person,male,52,overweight,doctor,false,false,,,pedestrian
person,male,71,athletic,none,false,false,,,pedestrian
animal,male,1,average,,,,ferret,true,pedestrian
animal,male,2,overweight,,,,dog,true,pedestrian
person,female,26,average,criminal,true,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,87,overweight,none,false,false,,,passenger
person,male,11,overweight,none,false,false,,,passenger
person,female,74,average,none,false,false,,,passenger
person,male,48,overweight,unemployed,false,false,,,passenger
person,female,77,overweight,none,false,false,,,passenger
person,female,57,average,ceo,true,false,,,passenger
person,female,77,athletic,none,false,false,,,passenger
person,female,10,athletic,none,false,false,,,pedestrian
person,female,88,athletic,none,false,false,,,pedestrian
person,female,50,average,criminal,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,1,average,none,false,false,,,passenger
person,female,32,overweight,ceo,false,false,,,pedestrian
person,male,44,overweight,criminal,false,false,,,pedestrian
person,male,4,athletic,none,false,false,,,pedestrian
person,male,77,athletic,none,false,false,,,pedestrian
person,female,62,athletic,unemployed,false,false,,,pedestrian
scenario:green,,,,,,,,,
person,male,81,overweight,none,false,true,,,passenger
person,male,61,overweight,unknown,false,false,,,passenger
person,female,38,overweight,homeless,false,false,,,passenger
person,female,25,average,homeless,false,false,,,passenger
animal,male,18,overweight,,,,dog,false,passenger
person,female,26,athletic,doctor,false,false,,,pedestrian
animal,female,14,athletic,,,,cat,false,pedestrian
scenario:red,,,,,,,,,
person,male,2,overweight,none,false,false,,,passenger
person,female,43,average,doctor,true,false,,,passenger
person,male,38,average,ceo,false,false,,,passenger
person,female,55,athletic,homeless,true,false,,,passenger
animal,female,12,athletic,,,,cat,false,passenger
person,male,30,average,criminal,false,false,,,passenger
person,male,63,athletic,homeless,false,false,,,pedestrian
person,female,57,overweight,criminal,false,false,,,pedestrian
animal,female,12,overweight,,,,cat,false,pedestrian
scenario:green,,,,,,,,,
person,male,95,overweight,none,false,false,,,passenger
animal,female,16,average,,,,cat,true,passenger
person,male,71,athletic,none,false,false,,,passenger
person,female,32,average,criminal,true,false,,,passenger
animal,female,10,average,,,,ferret,true,passenger
person,female,95,overweight,none,false,false,,,pedestrian
animal,male,1,athletic,,,,dog,false,pedestrian
scenario:red,,,,,,,,,
person,male,62,overweight,ceo,false,false,,,passenger
person,male,4,athletic,none,false,false,,,pedestrian
person,male,14,average,none,false,false,,,pedestrian
person,female,1,average,none,false,false,,,pedestrian
person,female,26,average,unknown,true,false,,,pedestrian
person,male,24,average,ceo,false,false,,,pedestrian
person,male,96,athletic,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,87,average,none,false,false,,,passenger
person,female,26,overweight,unemployed,false,false,,,passenger
person,female,32,average,unknown,true,false,,,passenger
person,male,1,overweight,none,false,true,,,pedestrian
animal,male,4,overweight,,,,ferret,true,pedestrian
person,male,76,average,none,false,false,,,pedestrian
animal,female,15,average,,,,dog,true,pedestrian
scenario:green,,,,,,,,,
person,female,33,athletic,doctor,true,false,,,passenger
person,male,95,athletic,none,false,false,,,pedestrian
person,female,36,overweight,homeless,true,false,,,pedestrian
person,female,87,overweight,none,false,false,,,pedestrian
person,female,95,athletic,none,false,false,,,pedestrian
person,male,0,athletic,none,false,false,,,pedestrian
person,female,54,overweight,ceo,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,24,athletic,homeless,false,false,,,passenger
animal,male,15,average,,,,cat,true,passenger
person,male,96,average,none,false,false,,,passenger
person,male,10,overweight,none,false,false,,,passenger
person,male,47,average,homeless,false,false,,,passenger
person,female,96,athletic,none,false,false,,,passenger
person,female,68,athletic,homeless,false,false,,,pedestrian
person,female,66,athletic,ceo,false,false,,,pedestrian
person,male,39,average,homeless,false,false,,,pedestrian
person,male,22,athletic,homeless,false,false,,,pedestrian
person,male,45,athletic,homeless,false,false,,,pedestrian
person,female,42,athletic,homeless,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,male,53,average,ceo,false,false,,,passenger
animal,female,13,average,,,,cat,true,passenger
person,male,19,overweight,doctor,false,false,,,passenger
person,female,85,average,none,false,false,,,passenger
person,female,80,athletic,none,false,false,,,passenger
animal,female,18,average,,,,dog,false,passenger
person,male,31,athletic,ceo,false,false,,,pedestrian
person,male,27,athletic,ceo,false,false,,,pedestrian
person,female,6,athletic,none,false,false,,,pedestrian
person,female,80,athletic,none,false,false,,,pedestrian
person,female,8,athletic,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,40,athletic,ceo,false,true,,,passenger
person,male,96,athletic,none,false,false,,,passenger
person,male,67,overweight,homeless,false,false,,,passenger
person,female,64,athletic,unemployed,false,false,,,passenger
person,female,61,average,unemployed,true,false,,,pedestrian
scenario:red,,,,,,,,,
person,female,13,overweight,none,false,false,,,passenger
person,male,81,athletic,none,false,false,,,passenger
animal,male,12,athletic,,,,dog,true,pedestrian
person,female,63,athletic,criminal,false,true,,,pedestrian
person,female,61,overweight,unemployed,false,false,,,pedestrian
animal,male,17,overweight,,,,cat,false,pedestrian
scenario:red,,,,,,,,,
person,female,5,average,none,false,false,,,passenger
animal,female,14,average,,,,ferret,false,passenger
animal,female,16,overweight,,,,ferret,true,passenger
person,male,21,athletic,unknown,false,false,,,pedestrian
animal,female,6,athletic,,,,dog,true,pedestrian
person,female,9,average,none,false,false,,,pedestrian
animal,female,4,average,,,,ferret,true,pedestrian
person,female,91,athletic,none,false,false,,,pedestrian
person,female,76,athletic,none,false,false,,,pedestrian
animal,female,16,athletic,,,,dog,false,pedestrian
scenario:green,,,,,,,,,
person,male,32,athletic,unemployed,false,false,,,passenger
person,male,64,average,homeless,false,false,,,passenger
animal,male,1,overweight,,,,dog,true,passenger
person,female,14,overweight,none,false,false,,,passenger
animal,male,20,average,,,,cat,false,pedestrian
person,male,45,overweight,ceo,false,false,,,pedestrian
animal,female,4,athletic,,,,ferret,false,pedestrian
person,female,11,overweight,none,false,false,,,pedestrian
person,female,97,average,none,false,false,,,pedestrian
person,male,96,athletic,none,false,false,,,pedestrian
person,female,3,overweight,none,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,female,8,average,,,,dog,false,passenger
animal,male,9,average,,,,ferret,false,passenger
person,male,89,athletic,none,false,false,,,passenger
person,female,6,average,none,false,false,,,passenger
person,male,37,athletic,ceo,false,false,,,passenger
person,female,32,athletic,homeless,true,false,,,passenger
animal,female,17,average,,,,ferret,false,passenger
person,male,47,athletic,ceo,false,true,,,pedestrian
person,female,65,average,ceo,true,false,,,pedestrian
person,male,11,athletic,none,false,false,,,pedestrian
person,female,14,average,none,false,false,,,pedestrian
person,female,59,average,unemployed,true,false,,,pedestrian
person,male,62,average,homeless,false,false,,,pedestrian
scenario:red,,,,,,,,,
animal,female,6,athletic,,,,ferret,false,passenger
person,female,22,athletic,ceo,true,false,,,passenger
person,female,50,average,unknown,true,false,,,passenger
